"Time","KS (id=0 block=1)","MULR (id=0 block=1)","PHI (id=0 block=1)","PVI (id=0 block=1)","Point Coordinates_Magnitude (id=0 block=1)","Point Coordinates_X (id=0 block=1)","Point Coordinates_Y (id=0 block=1)","Point Coordinates_Z (id=0 block=1)","QL1 (id=0 block=1)","QL2 (id=0 block=1)","QLABS (id=0 block=1)","TIME (id=0 block=1)","Time (id=0 block=1)","WL1 (id=0 block=1)","WL2 (id=0 block=1)","n_A_irr (id=0 block=1)","n_A_rev (id=0 block=1)","p (id=0 block=1)","qm (id=0 block=1)","rhoFs (id=0 block=1)","s_G (id=0 block=1)","u_x (id=0 block=1)","u_y (id=0 block=1)","vtkValidPointMask (id=0 block=1)"
0,1.96496e-12,0.001,0.195,0.0193672,0.707107,0.5,0.5,0,3.10007e-08,-9.08404e-08,9.59871e-08,19.531,0,1.58978e-07,-4.65848e-07,4.91691e-16,2.51135e-16,63.5319,269.304,0,9.96405e-13,6.09928e-07,-1.42752e-06,1
1,1.96496e-12,0.001,0.195,0.068948,0.707107,0.5,0.5,0,1.46187e-07,-4.0774e-07,4.33155e-07,69.531,1,7.49677e-07,-2.09097e-06,1.75274e-15,2.98033e-15,301.485,269.425,0,9.76379e-13,2.42348e-06,-5.78139e-06,1
2,1.96496e-12,0.001,0.195,0.118529,0.707107,0.5,0.5,0,2.62361e-07,-7.28958e-07,7.74735e-07,119.531,2,1.34544e-06,-3.73824e-06,2.97564e-15,6.8491e-15,549.243,269.525,0,9.50617e-13,4.23625e-06,-1.01719e-05,1
3,1.96496e-12,0.001,0.195,0.16811,0.707107,0.5,0.5,0,3.78449e-07,-1.05062e-06,1.11671e-06,169.531,3,1.94076e-06,-5.38781e-06,4.15763e-15,1.13373e-14,798.822,269.607,0,9.21818e-13,6.04698e-06,-1.45666e-05,1
4,1.96496e-12,0.001,0.195,0.21769,0.707107,0.5,0.5,0,4.94496e-07,-1.37234e-06,1.45871e-06,219.531,4,2.53588e-06,-7.03764e-06,5.29803e-15,1.60953e-14,1048.74,269.675,0,8.91791e-13,7.85717e-06,-1.89618e-05,1
5,1.96496e-12,0.001,0.195,0.267271,0.707107,0.5,0.5,0,6.10534e-07,-1.69407e-06,1.80073e-06,269.531,5,3.13094e-06,-8.68752e-06,6.3975e-15,2.08969e-14,1298.73,269.732,0,8.61705e-13,9.66724e-06,-2.33572e-05,1
6,1.96496e-12,0.001,0.195,0.316852,0.707107,0.5,0.5,0,7.2657e-07,-2.01579e-06,2.14274e-06,319.531,6,3.726e-06,-1.03374e-05,7.45747e-15,2.56017e-14,1548.73,269.778,0,8.32282e-13,1.14773e-05,-2.77525e-05,1
7,1.96496e-12,0.001,0.195,0.366433,0.707107,0.5,0.5,0,8.42605e-07,-2.33752e-06,2.48475e-06,369.531,7,4.32105e-06,-1.19873e-05,8.47978e-15,3.01279e-14,1798.73,269.817,0,8.03938e-13,1.32873e-05,-3.21479e-05,1
8,1.96496e-12,0.001,0.195,0.416014,0.707107,0.5,0.5,0,9.5864e-07,-2.65925e-06,2.82677e-06,419.531,8,4.9161e-06,-1.36372e-05,9.46644e-15,3.44325e-14,2048.73,269.849,0,7.7689e-13,1.50974e-05,-3.65432e-05,1
9,1.96496e-12,0.001,0.195,0.465594,0.707107,0.5,0.5,0,1.07468e-06,-2.98098e-06,3.16878e-06,469.531,9,5.51116e-06,-1.52871e-05,1.04195e-14,3.84975e-14,2298.73,269.875,0,7.51223e-13,1.69074e-05,-4.09386e-05,1
10,1.96496e-12,0.001,0.195,0.515175,0.707107,0.5,0.5,0,1.19071e-06,-3.3027e-06,3.51079e-06,519.531,10,6.10621e-06,-1.69369e-05,1.1341e-14,4.23206e-14,2548.73,269.896,0,7.26944e-13,1.87175e-05,-4.53339e-05,1
11,1.96496e-12,0.001,0.195,0.564756,0.707107,0.5,0.5,0,1.30675e-06,-3.62443e-06,3.85281e-06,569.531,11,6.70126e-06,-1.85868e-05,1.22327e-14,4.59081e-14,2798.74,269.914,0,7.04011e-13,2.05275e-05,-4.97293e-05,1
12,1.96496e-12,0.001,0.195,0.614337,0.707107,0.5,0.5,0,1.42278e-06,-3.94616e-06,4.19482e-06,619.531,12,7.29631e-06,-2.02367e-05,1.30965e-14,4.92719e-14,3048.74,269.929,0,6.82359e-13,2.23376e-05,-5.41246e-05,1
13,1.96496e-12,0.001,0.195,0.663918,0.707107,0.5,0.5,0,1.53882e-06,-4.26789e-06,4.53683e-06,669.531,13,7.89137e-06,-2.18866e-05,1.39341e-14,5.24259e-14,3298.74,269.941,0,6.61908e-13,2.41476e-05,-5.852e-05,1
14,1.96496e-12,0.001,0.195,0.713498,0.707107,0.5,0.5,0,1.65485e-06,-4.58961e-06,4.87884e-06,719.531,14,8.48642e-06,-2.35365e-05,1.47468e-14,5.53848e-14,3548.74,269.952,0,6.42577e-13,2.59576e-05,-6.29153e-05,1
15,1.96496e-12,0.001,0.195,0.763079,0.707107,0.5,0.5,0,1.77089e-06,-4.91134e-06,5.22086e-06,769.531,15,9.08147e-06,-2.51864e-05,1.55361e-14,5.81631e-14,3798.74,269.96,0,6.24285e-13,2.77677e-05,-6.73107e-05,1
16,1.96496e-12,0.001,0.195,0.81266,0.707107,0.5,0.5,0,1.88692e-06,-5.23307e-06,5.56287e-06,819.531,16,9.67652e-06,-2.68363e-05,1.63033e-14,6.07748e-14,4048.74,269.967,0,6.06956e-13,2.95777e-05,-7.1706e-05,1
17,1.96496e-12,0.001,0.195,0.862241,0.707107,0.5,0.5,0,2.00296e-06,-5.5548e-06,5.90488e-06,869.531,17,1.02716e-05,-2.84861e-05,1.70495e-14,6.32326e-14,4298.75,269.972,0,5.90517e-13,3.13878e-05,-7.61014e-05,1
18,1.96496e-12,0.001,0.195,0.911822,0.707107,0.5,0.5,0,2.11899e-06,-5.87652e-06,6.2469e-06,919.531,18,1.08666e-05,-3.0136e-05,1.77759e-14,6.55484e-14,4548.75,269.977,0,5.74903e-13,3.31978e-05,-8.04967e-05,1
19,1.96496e-12,0.001,0.195,0.961402,0.707107,0.5,0.5,0,2.23503e-06,-6.19825e-06,6.58891e-06,969.531,19,1.14617e-05,-3.17859e-05,1.84834e-14,6.7733e-14,4798.75,269.981,0,5.60054e-13,3.50079e-05,-8.48921e-05,1
20,1.96496e-12,0.001,0.195,1.01098,0.707107,0.5,0.5,0,2.35106e-06,-6.51998e-06,6.93092e-06,1019.53,20,1.20567e-05,-3.34358e-05,1.91729e-14,6.97961e-14,5048.75,269.984,0,5.45914e-13,3.68179e-05,-8.92874e-05,1
21,1.96496e-12,0.001,0.195,1.06056,0.707107,0.5,0.5,0,2.4671e-06,-6.84171e-06,7.27293e-06,1069.53,21,1.26518e-05,-3.50857e-05,1.98453e-14,7.17467e-14,5298.75,269.987,0,5.32434e-13,3.86279e-05,-9.36828e-05,1
22,1.96496e-12,0.001,0.195,1.11014,0.707107,0.5,0.5,0,2.58313e-06,-7.16343e-06,7.61495e-06,1119.53,22,1.32468e-05,-3.67356e-05,2.05015e-14,7.35929e-14,5548.75,269.989,0,5.19567e-13,4.0438e-05,-9.80781e-05,1
23,1.96496e-12,0.001,0.195,1.15973,0.707107,0.5,0.5,0,2.69917e-06,-7.48516e-06,7.95696e-06,1169.53,23,1.38419e-05,-3.83854e-05,2.1142e-14,7.53418e-14,5798.76,269.991,0,5.07273e-13,4.2248e-05,-0.000102473,1
24,1.96496e-12,0.001,0.195,1.20931,0.707107,0.5,0.5,0,2.8152e-06,-7.80689e-06,8.29897e-06,1219.53,24,1.44369e-05,-4.00353e-05,2.17676e-14,7.70003e-14,6048.76,269.992,0,4.95513e-13,4.40581e-05,-0.000106869,1
25,1.96496e-12,0.001,0.195,1.25889,0.707107,0.5,0.5,0,2.93124e-06,-8.12862e-06,8.64099e-06,1269.53,25,1.5032e-05,-4.16852e-05,2.2379e-14,7.85741e-14,6298.76,269.994,0,4.84252e-13,4.58681e-05,-0.000111264,1
26,1.96496e-12,0.001,0.195,1.30847,0.707107,0.5,0.5,0,3.04727e-06,-8.45034e-06,8.983e-06,1319.53,26,1.56271e-05,-4.33351e-05,2.29768e-14,8.0069e-14,6548.76,269.995,0,4.7346e-13,4.76782e-05,-0.00011566,1
27,1.96496e-12,0.001,0.195,1.35805,0.707107,0.5,0.5,0,3.16331e-06,-8.77207e-06,9.32501e-06,1369.53,27,1.62221e-05,-4.4985e-05,2.35614e-14,8.14898e-14,6798.76,269.996,0,4.63106e-13,4.94882e-05,-0.000120055,1
28,1.96496e-12,0.001,0.195,1.40763,0.707107,0.5,0.5,0,3.27935e-06,-9.0938e-06,9.66703e-06,1419.53,28,1.68172e-05,-4.66349e-05,2.41335e-14,8.28412e-14,7048.76,269.996,0,4.53164e-13,5.12983e-05,-0.00012445,1
29,1.96496e-12,0.001,0.195,1.45721,0.707107,0.5,0.5,0,3.39538e-06,-9.41553e-06,1.0009e-05,1469.53,29,1.74122e-05,-4.82848e-05,2.46935e-14,8.41273e-14,7298.77,269.997,0,4.4361e-13,5.31083e-05,-0.000128846,1
30,1.96496e-12,0.001,0.195,1.50679,0.707107,0.5,0.5,0,3.51142e-06,-9.73725e-06,1.03511e-05,1519.53,30,1.80073e-05,-4.99346e-05,2.52418e-14,8.5352e-14,7548.77,269.997,0,4.34421e-13,5.49183e-05,-0.000133241,1
31,1.96496e-12,0.001,0.195,1.55637,0.707107,0.5,0.5,0,3.62745e-06,-1.0059e-05,1.06931e-05,1569.53,31,1.86023e-05,-5.15845e-05,2.5779e-14,8.65189e-14,7798.77,269.998,0,4.25575e-13,5.67284e-05,-0.000137636,1
32,1.96496e-12,0.001,0.195,1.60595,0.707107,0.5,0.5,0,3.74349e-06,-1.03807e-05,1.10351e-05,1619.53,32,1.91974e-05,-5.32344e-05,2.63055e-14,8.76312e-14,8048.77,269.998,0,4.17053e-13,5.85384e-05,-0.000142032,1
33,1.96496e-12,0.001,0.195,1.65553,0.707107,0.5,0.5,0,3.85952e-06,-1.07024e-05,1.13771e-05,1669.53,33,1.97924e-05,-5.48843e-05,2.68215e-14,8.86919e-14,8298.77,269.998,0,4.08838e-13,6.03485e-05,-0.000146427,1
34,1.96496e-12,0.001,0.195,1.70511,0.707107,0.5,0.5,0,3.97556e-06,-1.10242e-05,1.17191e-05,1719.53,34,2.03875e-05,-5.65342e-05,2.73275e-14,8.97038e-14,8548.77,269.998,0,4.00912e-13,6.21585e-05,-0.000150822,1
35,1.96496e-12,0.001,0.195,1.7547,0.707107,0.5,0.5,0,4.09159e-06,-1.13459e-05,1.20611e-05,1769.53,35,2.09825e-05,-5.81841e-05,2.78239e-14,9.0669e-14,8798.77,269.999,0,3.93261e-13,6.39686e-05,-0.000155218,1
36,1.96496e-12,0.001,0.195,1.80428,0.707107,0.5,0.5,0,4.20763e-06,-1.16676e-05,1.24031e-05,1819.53,36,2.15776e-05,-5.98339e-05,2.83109e-14,9.15914e-14,9048.78,269.999,0,3.85868e-13,6.57786e-05,-0.000159613,1
37,1.96496e-12,0.001,0.195,1.85386,0.707107,0.5,0.5,0,4.32366e-06,-1.19893e-05,1.27451e-05,1869.53,37,2.21726e-05,-6.14838e-05,2.87889e-14,9.24715e-14,9298.78,269.999,0,3.78723e-13,6.75887e-05,-0.000164008,1
