"Time","KS (id=4 block=1)","MULR (id=4 block=1)","PHI (id=4 block=1)","PVI (id=4 block=1)","Point Coordinates_Magnitude (id=4 block=1)","Point Coordinates_X (id=4 block=1)","Point Coordinates_Y (id=4 block=1)","Point Coordinates_Z (id=4 block=1)","QL1 (id=4 block=1)","QL2 (id=4 block=1)","QLABS (id=4 block=1)","TIME (id=4 block=1)","Time (id=4 block=1)","WL1 (id=4 block=1)","WL2 (id=4 block=1)","n_A_irr (id=4 block=1)","n_A_rev (id=4 block=1)","p (id=4 block=1)","qm (id=4 block=1)","rhoFs (id=4 block=1)","s_G (id=4 block=1)","u_x (id=4 block=1)","u_y (id=4 block=1)","vtkValidPointMask (id=4 block=1)"
0,1.96496e-12,0.001,0.195,0.0193672,1.34629,0.5,1.25,0,2.41069e-07,-6.56992e-07,6.99887e-07,19.531,0,1.23625e-06,-3.36919e-06,4.88307e-16,1.93952e-15,258.223,269.304,0,9.87906e-13,2.14633e-06,-1.72211e-06,1
1,1.96496e-12,0.001,0.195,0.068948,1.34629,0.5,1.25,0,6.73863e-07,-1.81386e-06,1.93522e-06,69.531,1,3.45571e-06,-9.30187e-06,1.67995e-15,1.34749e-14,1048.36,269.425,0,9.22891e-13,6.90044e-06,-5.89394e-06,1
2,1.96496e-12,0.001,0.195,0.118529,1.34629,0.5,1.25,0,1.07962e-06,-2.91024e-06,3.10442e-06,119.531,2,5.53653e-06,-1.49243e-05,2.77222e-15,2.67441e-14,1850.32,269.525,0,8.49301e-13,1.14684e-05,-1.00065e-05,1
3,1.96496e-12,0.001,0.195,0.16811,1.34629,0.5,1.25,0,1.48022e-06,-3.996e-06,4.26189e-06,169.531,3,7.59089e-06,-2.04923e-05,3.7673e-15,3.99577e-14,2654.35,269.607,0,7.76269e-13,1.59976e-05,-1.41072e-05,1
4,1.96496e-12,0.001,0.195,0.21769,1.34629,0.5,1.25,0,1.87984e-06,-5.07982e-06,5.41718e-06,219.531,4,9.6402e-06,-2.60504e-05,4.6731e-15,5.21793e-14,3458.77,269.675,0,7.08525e-13,2.05192e-05,-1.82055e-05,1
5,1.96496e-12,0.001,0.195,0.267271,1.34629,0.5,1.25,0,2.27927e-06,-6.16328e-06,6.57207e-06,269.531,5,1.16886e-05,-3.16065e-05,5.49972e-15,6.30142e-14,4263.27,269.732,0,6.4803e-13,2.50393e-05,-2.23034e-05,1
6,1.96496e-12,0.001,0.195,0.316852,1.34629,0.5,1.25,0,2.67866e-06,-7.24666e-06,7.72688e-06,319.531,6,1.37367e-05,-3.71624e-05,6.25741e-15,7.23929e-14,5067.77,269.778,0,5.95101e-13,2.95591e-05,-2.64012e-05,1
7,1.96496e-12,0.001,0.195,0.366433,1.34629,0.5,1.25,0,3.07805e-06,-8.33003e-06,8.88168e-06,369.531,7,1.57849e-05,-4.27181e-05,6.95559e-15,8.04157e-14,5872.28,269.817,0,5.49207e-13,3.40788e-05,-3.0499e-05,1
8,1.96496e-12,0.001,0.195,0.416014,1.34629,0.5,1.25,0,3.47743e-06,-9.4134e-06,1.00365e-05,419.531,8,1.7833e-05,-4.82739e-05,7.60242e-15,8.72542e-14,6676.79,269.849,0,5.09471e-13,3.85986e-05,-3.45968e-05,1
9,1.96496e-12,0.001,0.195,0.465594,1.34629,0.5,1.25,0,3.87682e-06,-1.04968e-05,1.11913e-05,469.531,9,1.98811e-05,-5.38296e-05,8.20477e-15,9.30873e-14,7481.3,269.875,0,4.74951e-13,4.31183e-05,-3.86946e-05,1
