"Time","KS (id=3 block=1)","MULR (id=3 block=1)","PHI (id=3 block=1)","PVI (id=3 block=1)","Point Coordinates_Magnitude (id=3 block=1)","Point Coordinates_X (id=3 block=1)","Point Coordinates_Y (id=3 block=1)","Point Coordinates_Z (id=3 block=1)","QL1 (id=3 block=1)","QL2 (id=3 block=1)","QLABS (id=3 block=1)","TIME (id=3 block=1)","Time (id=3 block=1)","WL1 (id=3 block=1)","WL2 (id=3 block=1)","n_A_irr (id=3 block=1)","n_A_rev (id=3 block=1)","p (id=3 block=1)","qm (id=3 block=1)","rhoFs (id=3 block=1)","s_G (id=3 block=1)","u_x (id=3 block=1)","u_y (id=3 block=1)","vtkValidPointMask (id=3 block=1)"
0,1.96496e-12,0.001,0.195,0.0193672,0.901388,0.5,0.75,0,6.47071e-08,-3.00903e-07,3.07782e-07,19.531,0,3.31831e-07,-1.54309e-06,4.90517e-16,8.28796e-16,157.265,269.304,0,9.93448e-13,1.50216e-06,-2.90666e-06,1
1,1.96496e-12,0.001,0.195,0.068948,0.901388,0.5,0.75,0,2.48838e-07,-1.16899e-06,1.19519e-06,69.531,1,1.27609e-06,-5.9948e-06,1.71688e-15,8.22143e-15,727.478,269.425,0,9.49669e-13,5.47871e-06,-1.12669e-05,1
2,1.96496e-12,0.001,0.195,0.118529,0.901388,0.5,0.75,0,4.27692e-07,-2.02789e-06,2.07252e-06,119.531,2,2.19329e-06,-1.03994e-05,2.86741e-15,1.78927e-14,1317.24,269.525,0,8.94492e-13,9.38621e-06,-1.96397e-05,1
3,1.96496e-12,0.001,0.195,0.16811,0.901388,0.5,0.75,0,6.05154e-07,-2.88435e-06,2.94718e-06,169.531,3,3.10335e-06,-1.47915e-05,3.93884e-15,2.83265e-14,1910.54,269.607,0,8.3573e-13,1.32766e-05,-2.80104e-05,1
4,1.96496e-12,0.001,0.195,0.21769,0.901388,0.5,0.75,0,7.82318e-07,-3.7403e-06,3.82128e-06,219.531,4,4.01188e-06,-1.9181e-05,4.93374e-15,3.85993e-14,2504.5,269.675,0,7.78129e-13,1.71634e-05,-3.63802e-05,1
5,1.96496e-12,0.001,0.195,0.267271,0.901388,0.5,0.75,0,9.59422e-07,-4.59614e-06,4.69526e-06,269.531,5,4.92011e-06,-2.357e-05,5.85769e-15,4.82081e-14,3098.58,269.732,0,7.24255e-13,2.10495e-05,-4.47499e-05,1
6,1.96496e-12,0.001,0.195,0.316852,0.901388,0.5,0.75,0,1.13652e-06,-5.45197e-06,5.56923e-06,319.531,6,5.82828e-06,-2.79588e-05,6.71752e-15,5.69305e-14,3692.68,269.778,0,6.75229e-13,2.49355e-05,-5.31195e-05,1
7,1.96496e-12,0.001,0.195,0.366433,0.901388,0.5,0.75,0,1.31361e-06,-6.30779e-06,6.44319e-06,369.531,7,6.73644e-06,-3.23476e-05,7.52016e-15,6.4716e-14,4286.79,269.817,0,6.31287e-13,2.88214e-05,-6.14891e-05,1
8,1.96496e-12,0.001,0.195,0.416014,0.901388,0.5,0.75,0,1.4907e-06,-7.16361e-06,7.31715e-06,419.531,8,7.6446e-06,-3.67364e-05,8.27212e-15,7.16086e-14,4880.9,269.849,0,5.92177e-13,3.27074e-05,-6.98587e-05,1
9,1.96496e-12,0.001,0.195,0.465594,0.901388,0.5,0.75,0,1.66779e-06,-8.01943e-06,8.19111e-06,469.531,9,8.55275e-06,-4.11253e-05,8.97921e-15,7.76958e-14,5475.01,269.875,0,5.57425e-13,3.65933e-05,-7.82283e-05,1
10,1.96496e-12,0.001,0.195,0.515175,0.901388,0.5,0.75,0,1.84488e-06,-8.87525e-06,9.06507e-06,519.531,10,9.46091e-06,-4.55141e-05,9.64647e-15,8.30791e-14,6069.12,269.896,0,5.26491e-13,4.04792e-05,-8.65979e-05,1
11,1.96496e-12,0.001,0.195,0.564756,0.901388,0.5,0.75,0,2.02197e-06,-9.73107e-06,9.93903e-06,569.531,11,1.03691e-05,-4.99029e-05,1.02782e-14,8.7857e-14,6663.23,269.914,0,4.98848e-13,4.43652e-05,-9.49675e-05,1
12,1.96496e-12,0.001,0.195,0.614337,0.901388,0.5,0.75,0,2.19906e-06,-1.05869e-05,1.0813e-05,619.531,12,1.12772e-05,-5.42917e-05,1.08782e-14,9.21164e-14,7257.33,269.929,0,4.74033e-13,4.82511e-05,-0.000103337,1
