"Time","KS (id=6 block=1)","MULR (id=6 block=1)","PHI (id=6 block=1)","PVI (id=6 block=1)","Point Coordinates_Magnitude (id=6 block=1)","Point Coordinates_X (id=6 block=1)","Point Coordinates_Y (id=6 block=1)","Point Coordinates_Z (id=6 block=1)","QL1 (id=6 block=1)","QL2 (id=6 block=1)","QLABS (id=6 block=1)","TIME (id=6 block=1)","Time (id=6 block=1)","WL1 (id=6 block=1)","WL2 (id=6 block=1)","n_A_irr (id=6 block=1)","n_A_rev (id=6 block=1)","p (id=6 block=1)","qm (id=6 block=1)","rhoFs (id=6 block=1)","s_G (id=6 block=1)","u_x (id=6 block=1)","u_y (id=6 block=1)","vtkValidPointMask (id=6 block=1)"
0,1.96496e-12,0.001,0.195,0.0193672,1.60682,1.00683,1.25227,0,2.62076e-07,-2.75582e-07,3.80541e-07,19.531,0,1.34398e-06,-1.41324e-06,4.90063e-16,1.04983e-15,327.24,269.304,0,9.92317e-13,3.22676e-06,-2.20256e-06,1
1,1.96496e-12,0.001,0.195,0.068948,1.60682,1.00683,1.25227,0,8.18136e-07,-1.00418e-06,1.29639e-06,69.531,1,4.19557e-06,-5.14962e-06,1.71081e-15,9.0689e-15,1541.36,269.425,0,9.45341e-13,1.05835e-05,-8.77614e-06,1
2,1.96496e-12,0.001,0.195,0.118529,1.60682,1.00683,1.25227,0,1.33648e-06,-1.7258e-06,2.18476e-06,119.531,2,6.85376e-06,-8.85026e-06,2.85266e-15,1.91971e-14,2803.56,269.525,0,8.87795e-13,1.76449e-05,-1.54115e-05,1
3,1.96496e-12,0.001,0.195,0.16811,1.60682,1.00683,1.25227,0,1.84714e-06,-2.44581e-06,3.06774e-06,169.531,3,9.4725e-06,-1.25426e-05,3.91343e-15,2.99145e-14,4074.72,269.607,0,8.27477e-13,2.46442e-05,-2.20556e-05,1
4,1.96496e-12,0.001,0.195,0.21769,1.60682,1.00683,1.25227,0,2.3563e-06,-3.16548e-06,3.94981e-06,219.531,4,1.20836e-05,-1.62332e-05,4.89643e-15,4.03367e-14,5347.56,269.675,0,7.68902e-13,3.16312e-05,-2.87011e-05,1
5,1.96496e-12,0.001,0.195,0.267271,1.60682,1.00683,1.25227,0,2.86517e-06,-3.88509e-06,4.83178e-06,269.531,5,1.46932e-05,-1.99235e-05,5.80772e-15,4.99971e-14,6620.72,269.732,0,7.14427e-13,3.86159e-05,-3.53467e-05,1
6,1.96496e-12,0.001,0.195,0.316852,1.60682,1.00683,1.25227,0,3.37398e-06,-4.60468e-06,5.71376e-06,319.531,6,1.73025e-05,-2.36138e-05,6.65439e-15,5.87013e-14,7893.94,269.778,0,6.65012e-13,4.56001e-05,-4.19925e-05,1
7,1.96496e-12,0.001,0.195,0.366433,1.60682,1.00683,1.25227,0,3.88279e-06,-5.32427e-06,6.59578e-06,369.531,7,1.99117e-05,-2.7304e-05,7.4435e-15,6.64181e-14,9167.17,269.817,0,6.20778e-13,5.25842e-05,-4.86382e-05,1
8,1.96496e-12,0.001,0.195,0.416014,1.60682,1.00683,1.25227,0,4.39159e-06,-6.04386e-06,7.47782e-06,419.531,8,2.2521e-05,-3.09942e-05,8.18159e-15,7.32028e-14,10440.4,269.849,0,5.81406e-13,5.95683e-05,-5.5284e-05,1
9,1.96496e-12,0.001,0.195,0.465594,1.60682,1.00683,1.25227,0,4.90039e-06,-6.76346e-06,8.35988e-06,469.531,9,2.51302e-05,-3.46844e-05,8.87444e-15,7.91546e-14,11713.6,269.875,0,5.46367e-13,6.65524e-05,-6.19297e-05,1
