"Time","KS (id=2 block=1)","MULR (id=2 block=1)","PHI (id=2 block=1)","PVI (id=2 block=1)","Point Coordinates_Magnitude (id=2 block=1)","Point Coordinates_X (id=2 block=1)","Point Coordinates_Y (id=2 block=1)","Point Coordinates_Z (id=2 block=1)","QL1 (id=2 block=1)","QL2 (id=2 block=1)","QLABS (id=2 block=1)","TIME (id=2 block=1)","Time (id=2 block=1)","WL1 (id=2 block=1)","WL2 (id=2 block=1)","n_A_irr (id=2 block=1)","n_A_rev (id=2 block=1)","p (id=2 block=1)","qm (id=2 block=1)","rhoFs (id=2 block=1)","s_G (id=2 block=1)","u_x (id=2 block=1)","u_y (id=2 block=1)","vtkValidPointMask (id=2 block=1)"
0,1.96496e-12,0.001,0.195,0.0193672,1.11803,1,0.5,0,9.10834e-08,-2.70354e-07,2.85303e-07,19.531,0,4.67094e-07,-1.38643e-06,4.90697e-16,7.44375e-16,217.292,269.304,0,9.9388e-13,1.76685e-06,-4.91899e-06,1
1,1.96496e-12,0.001,0.195,0.068948,1.11803,1,0.5,0,4.1111e-07,-1.40934e-06,1.46816e-06,69.531,1,2.10826e-06,-7.22738e-06,1.70608e-15,9.88185e-15,1042.09,269.425,0,9.41204e-13,6.90583e-06,-2.15026e-05,1
2,1.96496e-12,0.001,0.195,0.118529,1.11803,1,0.5,0,7.28877e-07,-2.59865e-06,2.69908e-06,119.531,2,3.73783e-06,-1.33264e-05,2.82683e-15,2.24297e-14,1906.27,269.525,0,8.71407e-13,1.2017e-05,-3.84796e-05,1
3,1.96496e-12,0.001,0.195,0.16811,1.11803,1,0.5,0,1.04527e-06,-3.79663e-06,3.9381e-06,169.531,3,5.36034e-06,-1.94699e-05,3.84864e-15,3.59427e-14,2778.08,269.607,0,7.97079e-13,1.7117e-05,-5.55229e-05,1
4,1.96496e-12,0.001,0.195,0.21769,1.11803,1,0.5,0,1.36131e-06,-4.99616e-06,5.17858e-06,219.531,4,6.98108e-06,-2.56213e-05,4.77655e-15,4.89484e-14,3651.35,269.675,0,7.25782e-13,2.22144e-05,-7.2578e-05,1
5,1.96496e-12,0.001,0.195,0.267271,1.11803,1,0.5,0,1.67728e-06,-6.19599e-06,6.41934e-06,269.531,5,8.60146e-06,-3.17743e-05,5.62007e-15,6.07196e-14,4524.9,269.732,0,6.61231e-13,2.73112e-05,-8.96352e-05,1
6,1.96496e-12,0.001,0.195,0.316852,1.11803,1,0.5,0,1.99324e-06,-7.39587e-06,7.66016e-06,319.531,6,1.02218e-05,-3.79275e-05,6.38999e-15,7.10142e-14,5398.5,269.778,0,6.04636e-13,3.24079e-05,-0.000106693,1
7,1.96496e-12,0.001,0.195,0.366433,1.11803,1,0.5,0,2.3092e-06,-8.59575e-06,8.901e-06,369.531,7,1.1842e-05,-4.40808e-05,7.09665e-15,7.98629e-14,6272.12,269.817,0,5.55803e-13,3.75046e-05,-0.000123751,1
8,1.96496e-12,0.001,0.195,0.416014,1.11803,1,0.5,0,2.62515e-06,-9.79565e-06,1.01418e-05,419.531,8,1.34623e-05,-5.02341e-05,7.74917e-15,8.74248e-14,7145.73,269.849,0,5.13871e-13,4.26013e-05,-0.000140808,1
9,1.96496e-12,0.001,0.195,0.465594,1.11803,1,0.5,0,2.94111e-06,-1.09955e-05,1.13827e-05,469.531,9,1.50826e-05,-5.63874e-05,8.35535e-15,9.3875e-14,8019.35,269.875,0,4.77879e-13,4.7698e-05,-0.000157866,1
10,1.96496e-12,0.001,0.195,0.515175,1.11803,1,0.5,0,3.25706e-06,-1.21954e-05,1.26235e-05,519.531,10,1.67029e-05,-6.25407e-05,8.92134e-15,9.94828e-14,8892.96,269.896,0,4.46576e-13,5.27947e-05,-0.000174924,1
11,1.96496e-12,0.001,0.195,0.564756,1.11803,1,0.5,0,3.57302e-06,-1.33953e-05,1.38644e-05,569.531,11,1.83232e-05,-6.8694e-05,9.45255e-15,1.04273e-13,9766.58,269.914,0,4.19452e-13,5.78914e-05,-0.000191982,1
12,1.96496e-12,0.001,0.195,0.614337,1.11803,1,0.5,0,3.88897e-06,-1.45952e-05,1.51052e-05,619.531,12,1.99435e-05,-7.48472e-05,9.95251e-15,1.0866e-13,10640.2,269.929,0,3.95006e-13,6.29881e-05,-0.00020904,1
13,1.96496e-12,0.001,0.195,0.663918,1.11803,1,0.5,0,4.20493e-06,-1.57951e-05,1.63461e-05,669.531,13,2.15637e-05,-8.10005e-05,1.04343e-14,1.11038e-13,11513.8,269.941,0,3.80861e-13,6.80848e-05,-0.000226097,1
14,1.96496e-12,0.001,0.195,0.713498,1.11803,1,0.5,0,4.52088e-06,-1.6995e-05,1.75869e-05,719.531,14,2.3184e-05,-8.71538e-05,1.09017e-14,1.12804e-13,12387.4,269.952,0,3.69646e-13,7.31816e-05,-0.000243155,1
15,1.96496e-12,0.001,0.195,0.763079,1.11803,1,0.5,0,4.83684e-06,-1.81949e-05,1.88278e-05,769.531,15,2.48043e-05,-9.33071e-05,1.13574e-14,1.14157e-13,13261,269.96,0,3.60463e-13,7.82783e-05,-0.000260213,1
16,1.96496e-12,0.001,0.195,0.81266,1.11803,1,0.5,0,5.15279e-06,-1.93948e-05,2.00687e-05,819.531,16,2.64246e-05,-9.94604e-05,1.18033e-14,1.15204e-13,14134.7,269.967,0,3.52836e-13,8.3375e-05,-0.000277271,1
17,1.96496e-12,0.001,0.195,0.862241,1.11803,1,0.5,0,5.46875e-06,-2.05947e-05,2.13095e-05,869.531,17,2.80449e-05,-0.000105614,1.22409e-14,1.1602e-13,15008.3,269.972,0,3.46395e-13,8.84717e-05,-0.000294328,1
18,1.96496e-12,0.001,0.195,0.911822,1.11803,1,0.5,0,5.7847e-06,-2.17946e-05,2.25504e-05,919.531,18,2.96651e-05,-0.000111767,1.26716e-14,1.16651e-13,15881.9,269.977,0,3.40921e-13,9.35684e-05,-0.000311386,1
19,1.96496e-12,0.001,0.195,0.961402,1.11803,1,0.5,0,6.10066e-06,-2.29945e-05,2.37912e-05,969.531,19,3.12854e-05,-0.00011792,1.30962e-14,1.17123e-13,16755.5,269.981,0,3.3626e-13,9.86651e-05,-0.000328444,1
20,1.96496e-12,0.001,0.195,1.01098,1.11803,1,0.5,0,6.41661e-06,-2.41943e-05,2.50321e-05,1019.53,20,3.29057e-05,-0.000124074,1.35158e-14,1.1746e-13,17629.1,269.984,0,3.32293e-13,0.000103762,-0.000345502,1
21,1.96496e-12,0.001,0.195,1.06056,1.11803,1,0.5,0,6.73257e-06,-2.53942e-05,2.62729e-05,1069.53,21,3.4526e-05,-0.000130227,1.39311e-14,1.17676e-13,18502.7,269.987,0,3.28927e-13,0.000108858,-0.00036256,1
22,1.96496e-12,0.001,0.195,1.11014,1.11803,1,0.5,0,7.04852e-06,-2.65941e-05,2.75138e-05,1119.53,22,3.61463e-05,-0.00013638,1.43428e-14,1.17786e-13,19376.4,269.989,0,3.26092e-13,0.000113955,-0.000379617,1
23,1.96496e-12,0.001,0.195,1.15973,1.11803,1,0.5,0,7.36448e-06,-2.7794e-05,2.87546e-05,1169.53,23,3.77666e-05,-0.000142533,1.47514e-14,1.17798e-13,20250,269.991,0,3.23725e-13,0.000119052,-0.000396675,1
24,1.96496e-12,0.001,0.195,1.20931,1.11803,1,0.5,0,7.68043e-06,-2.89939e-05,2.99955e-05,1219.53,24,3.93868e-05,-0.000148687,1.51576e-14,1.17722e-13,21123.6,269.992,0,3.21777e-13,0.000124149,-0.000413733,1
25,1.96496e-12,0.001,0.195,1.25889,1.11803,1,0.5,0,7.99639e-06,-3.01938e-05,3.12364e-05,1269.53,25,4.10071e-05,-0.00015484,1.55618e-14,1.17567e-13,21997.2,269.994,0,3.20206e-13,0.000129245,-0.000430791,1
26,1.96496e-12,0.001,0.195,1.30847,1.11803,1,0.5,0,8.31234e-06,-3.13937e-05,3.24772e-05,1319.53,26,4.26274e-05,-0.000160993,1.59643e-14,1.17337e-13,22870.8,269.995,0,3.18974e-13,0.000134342,-0.000447848,1
27,1.96496e-12,0.001,0.195,1.35805,1.11803,1,0.5,0,8.6283e-06,-3.25936e-05,3.37181e-05,1369.53,27,4.42477e-05,-0.000167147,1.63657e-14,1.17039e-13,23744.4,269.996,0,3.1805e-13,0.000139439,-0.000464906,1
28,1.96496e-12,0.001,0.195,1.40763,1.11803,1,0.5,0,8.94425e-06,-3.37935e-05,3.49589e-05,1419.53,28,4.5868e-05,-0.0001733,1.67663e-14,1.16677e-13,24618.1,269.996,0,3.17408e-13,0.000144535,-0.000481964,1
29,1.96496e-12,0.001,0.195,1.45721,1.11803,1,0.5,0,9.26021e-06,-3.49934e-05,3.61998e-05,1469.53,29,4.74882e-05,-0.000179453,1.71663e-14,1.16258e-13,25491.7,269.997,0,3.17024e-13,0.000149632,-0.000499022,1
